361469,0
368850,0
354973,0
359793,0
351456,0
357301,0
353017,0
355810,0
365533,0
355991,0
367531,0
370819,0
352238,0
356817,0
351464,0
367282,0
365885,0
368364,0
369170,0
371645,0
361623,0
369379,0
373409,0
352862,0
374475,0
361219,0
352451,0
361486,0
373128,0
352824,0
350824,0
358932,0
359112,0
353943,0
361299,0
362199,0
373178,0
350177,0
366559,0
362201,0
372603,0
361836,0
373154,0
352007,0
354768,0
356826,0
363603,0
353165,0
361448,0
372345,0
366294,0
372359,0
365902,0
356460,0
354652,0
371443,0
371821,0
362109,0
374225,0
368545,0
374018,0
361199,0
372950,0
366949,0
352787,0
373319,0
374029,0
372316,0
372256,0
367877,0
361913,0
359049,0
362165,0
368961,0
357868,0
360501,0
357569,0
364894,0
370760,0
353438,0
351735,0
371179,0
362796,0
351559,0
356123,0
365679,0
362383,0
358069,0
370639,0
355520,0
367082,0
369879,0
367036,0
364911,0
363644,0
362147,0
362503,0
366970,0
373279,0
368927,0
350764,0
353356,0
366245,0
358495,0
367777,0
364694,0
369054,0
361619,0
350352,0
365954,0
351561,0
359062,0
365423,0
366035,0
361280,0
374229,0
359005,0
350190,0
350983,0
355242,0
371877,0
354372,0
373263,0
374230,0
365330,0
360755,0
361781,0
360124,0
370905,0
367534,0
367791,0
367349,0
354941,0
355056,0
364585,0
363037,0
366461,0
355015,0
354686,0
358686,0
361694,0
365312,0
368205,0
354114,0
370963,0
357746,0
370394,0
360746,0
353843,0
355086,0
360836,0
354622,0
359123,0
354378,0
365874,0
371290,0
357969,0
354533,0
355166,0
359566,0
353724,0
351120,0
353617,0
356828,0
370295,0
362245,0
350778,0
368443,0
350187,0
370136,0
366374,0
364118,0
353439,0
359374,0
356480,0
351552,0
360934,0
357478,0
371289,0
367330,0
370383,0
358409,0
365321,0
369987,0
367250,0
367964,0
359184,0
371838,0
354182,0
364004,0
352678,0
366804,0
351355,0
353268,0
352745,0
357539,0
368895,0
373509,0
352729,0
365449,0
365804,0
354457,0
363001,0
352616,0
356295,0
366568,0
366714,0
353690,0
351357,0
366898,0
352633,0
354688,0
358655,0
355993,0
354732,0
368482,0
355172,0
350198,0
354770,0
371628,0
355212,0
360057,0
358719,0
350127,0
361127,0
362805,0
364779,0
353126,0
355644,0
359632,0
368656,0
356557,0
363316,0
358809,0
363310,0
372257,0
360062,0
370273,0
363826,0
351231,0
361308,0
355774,0
366646,0
370066,0
367404,0
365213,0
370240,0
368855,0
372102,0
371323,0
350118,0
370432,0
358996,0
372296,0
351063,0
355271,0
361524,0
364924,0
372513,0
355183,0
360859,0
372525,0
361043,0
368897,0
365340,0
373051,0
352122,0
369429,0
355909,0
354942,0
359304,0
351078,0
352136,0
363343,0
350237,0
350719,0
365868,0
372910,0
358592,0
352372,0
365453,0
360127,0
350525,0
352676,0
350246,0
367047,0
353234,0
367675,0
359485,0
363991,0
370561,0
357133,0
353685,0
357704,0
360059,0
353050,0
350521,0
352412,0
369284,0
370636,0
353945,0
357014,0
364771,0
373079,0
356950,0
350441,0
361621,0
350476,0
361063,0
351468,0
352013,0
372214,0
363585,0
373254,0
354532,0
371480,0
358271,0
367882,0
371286,0
353135,0
355367,0
368670,0
356918,0
372109,0
361664,0
350069,0
363319,0
363990,0
362890,0
366146,0
359363,0
363901,0
369407,0
370994,0
359375,0
369502,0
362205,0
360200,0
353686,0
351612,0
357120,0
373777,0
355739,0
354119,0
372075,0
375002,0
356396,0
365206,0
369783,0
351156,0
370738,0
366563,0
364125,0
350709,0
372131,0
369070,0
362847,0
352845,0
355555,0
367274,0
364165,0
354139,0
367530,0
369796,0
359707,0
367852,0
351471,0
355518,0
374553,0
365557,0
366648,0
350454,0
371851,0
354630,0
365393,0
372529,0
365232,0
366826,0
357636,0
373326,0
365999,0
367146,0
360695,0
353767,0
354094,0
364103,0
366807,0
362409,0
363415,0
352072,0
354168,0
360126,0
351555,0
355737,0
354546,0
359500,0
366814,0
370346,0
353755,0
356743,0
362300,0
361190,0
352164,0
371477,0
352485,0
370558,0
365781,0
373176,0
362512,0
352716,0
370425,0
356313,0
370429,0
370747,0
357938,0
374235,0
367932,0
358067,0
367570,0
361062,0
361298,0
372321,0
353132,0
352874,0
354803,0
366711,0
366800,0
361529,0
351462,0
368589,0
363302,0
358417,0
359563,0
358407,0
354432,0
370371,0
356221,0
358676,0
374453,0
369684,0
363105,0
373162,0
369079,0
359512,0
372406,0
352019,0
370884,0
355729,0
354734,0
358493,0
357248,0
366560,0
373111,0
353101,0
353503,0
367231,0
365349,0
352377,0
365217,0
368810,0
358065,0
352416,0
367350,0
352790,0
367844,0
364412,0
366446,0
350104,0
366724,0
374934,0
355050,0
354800,0
365659,0
374489,0
353929,0
350536,0
368853,0
356833,0
361194,0
367406,0
372003,0
371005,0
355134,0
359983,0
358072,0
364391,0
367353,0
365333,0
352535,0
365805,0
359068,0
366002,0
360935,0
366821,0
352319,0
357253,0
354524,0
358685,0
373542,0
358901,0
355554,0
363527,0
355344,0
359854,0
372015,0
356035,0
372325,0
355168,0
352537,0
361785,0
369669,0
370531,0
365539,0
357153,0
364804,0
367137,0
359126,0
355406,0
369131,0
361574,0
373282,0
359050,0
369694,0
369499,0
364200,0
352139,0
352117,0
371866,0
368246,0
360823,0
365200,0
367798,0
359746,0
368493,0
365672,0
369597,0
365674,0
364566,0
358769,0
371316,0
360997,0
353328,0
366720,0
371335,0
367238,0
359543,0
360820,0
371950,0
355773,0
367042,0
365191,0
352011,0
361572,0
362601,0
363101,0
353619,0
354665,0
351537,0
363836,0
351317,0
356294,0
357319,0
356901,0
365878,0
363200,0
367673,0
350349,0
371463,0
356779,0
365277,0
361210,0
367656,0
373778,0
363855,0
373827,0
355253,0
360783,0
365839,0
368580,0
352161,0
363257,0
370357,0
350813,0
371318,0
353205,0
355596,0
361695,0
357530,0
356380,0
355961,0
367595,0
361073,0
360426,0
355017,0
367578,0
354315,0
374931,0
372300,0
352823,0
369383,0
357543,0
365214,0
364967,0
374630,0
357555,0
354890,0
355273,0
367427,0
368582,0
361453,0
364718,0
351223,0
367291,0
371663,0
358075,0
352417,0
368779,0
367105,0
356078,0
364772,0
367034,0
365199,0
360302,0
369175,0
353761,0
357898,0
373528,0
368720,0
367998,0
362194,0
367085,0
361287,0
360508,0
352720,0
363104,0
360458,0
370487,0
351409,0
363406,0
368865,0
363318,0
373563,0
363089,0
373850,0
350979,0
352350,0
359098,0
360809,0
368140,0
354801,0
363571,0
358322,0
370138,0
355552,0
372825,0
357238,0
364285,0
360512,0
360570,0
371780,0
359201,0
358496,0
352486,0
357752,0
353768,0
361296,0
358181,0
371735,0
359564,0
361006,0
350193,0
364700,0
361072,0
363753,0
355351,0
354871,0
368815,0
367222,0
351230,0
352727,0
371969,0
363083,0
372907,0
356137,0
350234,0
366138,0
354868,0
371676,0
361095,0
366923,0
355527,0
363752,0
365875,0
353941,0
371951,0
373714,0
355169,0
350982,0
350351,0
358684,0
359047,0
350486,0
371515,0
352832,0
358071,0
357972,0
350204,0
367478,0
361696,0
350238,0
359358,0
354811,0
367264,0
367617,0
352322,0
367836,0
372590,0
351993,0
361030,0
369481,0
350524,0
372945,0
361097,0
352747,0
370301,0
352241,0
352060,0
352621,0
361555,0
366973,0
363087,0
370500,0
361698,0
368267,0
374126,0
353320,0
368883,0
359200,0
370525,0
369227,0
352089,0
357249,0
359439,0
350765,0
366036,0
365989,0
356759,0
365385,0
367121,0
356398,0
365020,0
373452,0
351759,0
373354,0
350267,0
351363,0
362893,0
354733,0
353684,0
350713,0
361014,0
350186,0
358888,0
367361,0
373205,0
367667,0
350269,0
361721,0
365305,0
368125,0
371192,0
352622,0
365268,0
350134,0
364126,0
356895,0
365403,0
352318,0
350109,0
363903,0
367301,0
370352,0
370867,0
368902,0
361731,0
367080,0
352291,0
357414,0
367735,0
367028,0
354314,0
358280,0
356948,0
372916,0
354549,0
352932,0
367060,0
362732,0
374272,0
360197,0
351808,0
353535,0
362020,0
361089,0
361535,0
367718,0
356890,0
372526,0
355515,0
351726,0
363510,0
353142,0
372314,0
372020,0
352314,0
366123,0
363451,0
371320,0
370047,0
361473,0
350191,0
356811,0
352071,0
353100,0
367046,0
367880,0
352323,0
363418,0
372760,0
361091,0
356157,0
352674,0
356112,0
352073,0
367200,0
357030,0
352315,0
372693,0
372716,0
370460,0
369573,0
361817,0
356886,0
361233,0
355791,0
351370,0
351619,0
367354,0
351549,0
355175,0
351229,0
367904,0
354121,0
372237,0
365758,0
355659,0
357714,0
364117,0
354629,0
373308,0
355471,0
368859,0
368613,0
360696,0
370814,0
367044,0
363692,0
365543,0
364850,0
353409,0
353622,0
365448,0
371015,0
355639,0
357393,0
367529,0
368905,0
367219,0
365914,0
356490,0
368483,0
355089,0
356308,0
369018,0
351309,0
373314,0
351312,0
366526,0
368058,0
357093,0
373346,0
368965,0
368265,0
367840,0
355884,0
351881,0
372820,0
367173,0
355749,0
367262,0
366425,0
351800,0
362505,0
360565,0
360542,0
357406,0
353552,0
353168,0
361249,0
362241,0
360238,0
374461,0
357528,0
361267,0
358995,0
364803,0
353419,0
364774,0
375015,0
360740,0
362809,0
363768,0
360936,0
363751,0
363344,0
370512,0
363036,0
358712,0
358611,0
357697,0
359295,0
373584,0
371285,0
361685,0
358683,0
364651,0
350442,0
357275,0
364966,0
371879,0
363795,0
357343,0
362837,0
371251,0
356763,0
365993,0
356628,0
368747,0
370401,0
372009,0
353654,0
361805,0
368690,0
365641,0
356024,0
355643,0
353729,0
365697,0
373363,0
372514,0
373175,0
350102,0
356706,0
359422,0
369819,0
358073,0
351762,0
352327,0
372835,0
355808,0
352838,0
360802,0
367143,0
370044,0
352027,0
373488,0
368812,0
363701,0
361616,0
354632,0
374751,0
371075,0
373573,0
369696,0
350811,0
362344,0
365655,0
365683,0
365386,0
352245,0
368204,0
351965,0
363723,0
363726,0
360868,0
353192,0
355619,0
373837,0
352428,0
353485,0
368162,0
371701,0
362863,0
350185,0
374397,0
367215,0
370577,0
353077,0
351461,0
361901,0
351846,0
359127,0
362138,0
353424,0
368898,0
355812,0
355885,0
355881,0
371043,0
361178,0
358891,0
361149,0
368809,0
361023,0
350197,0
355674,0
358585,0
367426,0
367119,0
359303,0
370473,0
361069,0
370260,0
374614,0
361719,0
370456,0
366561,0
363317,0
373281,0
371095,0
364516,0
365253,0
368264,0
354091,0
350100,0
353225,0
354892,0
357727,0
352513,0
350923,0
350078,0
369582,0
368728,0
350103,0
357553,0
373473,0
356940,0
365126,0
360510,0
375049,0
350854,0
351076,0
366847,0
353036,0
352624,0
371022,0
368113,0
358878,0
350630,0
361445,0
367951,0
354677,0
355586,0
371783,0
371588,0
352596,0
350428,0
363201,0
351152,0
365282,0
356479,0
374905,0
353196,0
351659,0
354376,0
363345,0
360647,0
363634,0
351212,0
364975,0
373311,0
351270,0
369571,0
352231,0
357485,0
351853,0
366809,0
352419,0
355413,0
